Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0800e+02	 4.5408e+00	 1.0000e-05	 9.5728e+01	 5.8896e+00	 4.0218e+02	
 1.0900e+02	 4.5221e+00	 1.0000e-05	 9.3768e+01	 5.8868e+00	 4.0127e+02	
 1.1000e+02	 4.5307e+00	 1.0000e-05	 9.4783e+01	 5.8835e+00	 4.0010e+02	
 1.1100e+02	 4.5167e+00	 1.0000e-05	 9.3585e+01	 5.8812e+00	 3.9939e+02	
 1.1200e+02	 4.5027e+00	 1.0000e-05	 9.2326e+01	 5.8789e+00	 3.9873e+02	
 1.1300e+02	 4.4914e+00	 1.0000e-05	 9.1288e+01	 5.8767e+00	 3.9806e+02	
 1.1400e+02	 4.4984e+00	 1.0000e-05	 9.1657e+01	 5.8745e+00	 3.9739e+02	
 1.1500e+02	 4.4891e+00	 1.0000e-05	 9.1009e+01	 5.8720e+00	 3.9666e+02	
 1.1600e+02	 4.4665e+00	 1.0000e-05	 8.8700e+01	 5.8685e+00	 3.9544e+02	
 1.1700e+02	 4.4789e+00	 1.0000e-05	 9.0189e+01	 5.8654e+00	 3.9441e+02	
 1.1800e+02	 4.4726e+00	 1.0000e-05	 8.9396e+01	 5.8625e+00	 3.9345e+02	
 1.1900e+02	 4.4601e+00	 1.0000e-05	 8.8566e+01	 5.8595e+00	 3.9248e+02	
 1.2000e+02	 4.4525e+00	 1.0000e-05	 8.7912e+01	 5.8566e+00	 3.9148e+02	
 1.2100e+02	 4.4442e+00	 1.0000e-05	 8.7053e+01	 5.8540e+00	 3.9061e+02	
 1.2200e+02	 4.4449e+00	 1.0000e-05	 8.6973e+01	 5.8512e+00	 3.8969e+02	
 1.2300e+02	 4.4264e+00	 1.0000e-05	 8.5236e+01	 5.8492e+00	 3.8912e+02	
 1.2400e+02	 4.4390e+00	 1.0000e-05	 8.6458e+01	 5.8475e+00	 3.8873e+02	
 1.2500e+02	 4.4159e+00	 1.0000e-05	 8.4545e+01	 5.8454e+00	 3.8810e+02	
 1.2600e+02	 4.4148e+00	 1.0000e-05	 8.4478e+01	 5.8439e+00	 3.8771e+02	
 1.2700e+02	 4.4071e+00	 1.0000e-05	 8.3861e+01	 5.8409e+00	 3.8671e+02	
 1.2800e+02	 4.4008e+00	 1.0000e-05	 8.3137e+01	 5.8388e+00	 3.8610e+02	
 1.2900e+02	 4.3948e+00	 1.0000e-05	 8.2818e+01	 5.8370e+00	 3.8560e+02	
 1.3000e+02	 4.3816e+00	 1.0000e-05	 8.1900e+01	 5.8342e+00	 3.8470e+02	
 1.3100e+02	 4.3726e+00	 1.0000e-05	 8.0988e+01	 5.8322e+00	 3.8410e+02	
 1.3200e+02	 4.3721e+00	 1.0000e-05	 8.0974e+01	 5.8308e+00	 3.8379e+02	
 1.3300e+02	 4.3513e+00	 1.0000e-05	 7.9390e+01	 5.8287e+00	 3.8318e+02	
 1.3400e+02	 4.3374e+00	 1.0000e-05	 7.8012e+01	 5.8269e+00	 3.8268e+02	
 1.3500e+02	 4.3260e+00	 1.0000e-05	 7.7196e+01	 5.8252e+00	 3.8227e+02	
 1.3600e+02	 4.3443e+00	 1.0000e-05	 7.8782e+01	 5.8226e+00	 3.8142e+02	
 1.3700e+02	 4.3288e+00	 1.0000e-05	 7.7254e+01	 5.8201e+00	 3.8059e+02	
 1.3800e+02	 4.3119e+00	 1.0000e-05	 7.6238e+01	 5.8183e+00	 3.8014e+02	
 1.3900e+02	 4.3237e+00	 1.0000e-05	 7.7132e+01	 5.8170e+00	 3.7982e+02	
 1.4000e+02	 4.3050e+00	 1.0000e-05	 7.5789e+01	 5.8151e+00	 3.7930e+02	
 1.4100e+02	 4.2859e+00	 1.0000e-05	 7.4279e+01	 5.8134e+00	 3.7889e+02	
 1.4200e+02	 4.2913e+00	 1.0000e-05	 7.4875e+01	 5.8125e+00	 3.7876e+02	
 1.4300e+02	 4.2925e+00	 1.0000e-05	 7.4810e+01	 5.8101e+00	 3.7801e+02	
 1.4400e+02	 4.2919e+00	 1.0000e-05	 7.4799e+01	 5.8080e+00	 3.7736e+02	
 1.4500e+02	 4.2906e+00	 1.0000e-05	 7.4783e+01	 5.8055e+00	 3.7652e+02	
 1.4600e+02	 4.2692e+00	 1.0000e-05	 7.2954e+01	 5.8029e+00	 3.7568e+02	
 1.4700e+02	 4.2731e+00	 1.0000e-05	 7.3531e+01	 5.8011e+00	 3.7520e+02	
 1.4800e+02	 4.2617e+00	 1.0000e-05	 7.2656e+01	 5.7990e+00	 3.7455e+02	
 1.4900e+02	 4.2446e+00	 1.0000e-05	 7.1454e+01	 5.7979e+00	 3.7429e+02	
 1.5000e+02	 4.2470e+00	 1.0000e-05	 7.1319e+01	 5.7958e+00	 3.7368e+02	
 1.5100e+02	 4.2494e+00	 1.0000e-05	 7.1551e+01	 5.7939e+00	 3.7309e+02	
 1.5200e+02	 4.2131e+00	 1.0000e-05	 6.9121e+01	 5.7924e+00	 3.7273e+02	
 1.5300e+02	 4.2232e+00	 1.0000e-05	 6.9735e+01	 5.7907e+00	 3.7227e+02	
